time,height,velocity,acceleration,aerodrag
 83.400,49636.167,478.258,-9.892,2038.526
 83.410,49640.949,478.159,-9.891,2036.537
 83.420,49645.730,478.060,-9.891,2034.550
 83.430,49650.510,477.961,-9.891,2032.565
 83.440,49655.289,477.862,-9.891,2030.582
 83.450,49660.067,477.763,-9.891,2028.600
 83.460,49664.844,477.664,-9.891,2026.621
 83.470,49669.620,477.565,-9.891,2024.644
 83.480,49674.396,477.467,-9.891,2022.669
 83.490,49679.170,477.368,-9.891,2020.696
 83.500,49683.943,477.269,-9.891,2018.725
 83.510,49688.715,477.170,-9.891,2016.755
 83.520,49693.486,477.071,-9.891,2014.788
 83.530,49698.257,476.972,-9.891,2012.823
 83.540,49703.026,476.873,-9.890,2010.860
 83.550,49707.794,476.774,-9.890,2008.898
 83.560,49712.561,476.675,-9.890,2006.939
 83.570,49717.328,476.576,-9.890,2004.982
 83.580,49722.093,476.477,-9.890,2003.026
 83.590,49726.857,476.379,-9.890,2001.073
 83.600,49731.620,476.280,-9.890,1999.122
 83.610,49736.383,476.181,-9.890,1997.172
 83.620,49741.144,476.082,-9.890,1995.225
 83.630,49745.904,475.983,-9.890,1993.279
 83.640,49750.664,475.884,-9.890,1991.336
 83.650,49755.422,475.785,-9.890,1989.394
 83.660,49760.179,475.686,-9.889,1987.455
 83.670,49764.936,475.587,-9.889,1985.517
 83.680,49769.691,475.489,-9.889,1983.581
 83.690,49774.445,475.390,-9.889,1981.648
 83.700,49779.199,475.291,-9.889,1979.716
 83.710,49783.951,475.192,-9.889,1977.786
 83.720,49788.703,475.093,-9.889,1975.858
 83.730,49793.453,474.994,-9.889,1973.932
 83.740,49798.203,474.895,-9.889,1972.008
 83.750,49802.951,474.796,-9.889,1970.086
 83.760,49807.699,474.697,-9.889,1968.166
 83.770,49812.445,474.598,-9.889,1966.248
 83.780,49817.191,474.500,-9.889,1964.331
 83.790,49821.935,474.401,-9.888,1962.417
 83.800,49826.679,474.302,-9.888,1960.505
 83.810,49831.421,474.203,-9.888,1958.594
 83.820,49836.163,474.104,-9.888,1956.686
 83.830,49840.903,474.005,-9.888,1954.779
 83.840,49845.643,473.906,-9.888,1952.874
 83.850,49850.381,473.807,-9.888,1950.972
 83.860,49855.119,473.709,-9.888,1949.071
 83.870,49859.855,473.610,-9.888,1947.172
 83.880,49864.591,473.511,-9.888,1945.275
 83.890,49869.326,473.412,-9.888,1943.380
 83.900,49874.059,473.313,-9.888,1941.486
 83.910,49878.792,473.214,-9.888,1939.595
 83.920,49883.524,473.115,-9.888,1937.706
 83.930,49888.254,473.016,-9.887,1935.818
 83.940,49892.984,472.918,-9.887,1933.933
 83.950,49897.713,472.819,-9.887,1932.049
 83.960,49902.440,472.720,-9.887,1930.167
 83.970,49907.167,472.621,-9.887,1928.287
 83.980,49911.893,472.522,-9.887,1926.409
 83.990,49916.617,472.423,-9.887,1924.533
 84.000,49921.341,472.324,-9.887,1922.659
 84.010,49926.064,472.225,-9.887,1920.786
 84.020,49930.786,472.127,-9.887,1918.916
 84.030,49935.506,472.028,-9.887,1917.047
 84.040,49940.226,471.929,-9.887,1915.181
 84.050,49944.945,471.830,-9.887,1913.316
 84.060,49949.663,471.731,-9.886,1911.453
 84.070,49954.380,471.632,-9.886,1909.592
 84.080,49959.095,471.533,-9.886,1907.733
 84.090,49963.810,471.435,-9.886,1905.875
 84.100,49968.524,471.336,-9.886,1904.020
 84.110,49973.237,471.237,-9.886,1902.166
 84.120,49977.949,471.138,-9.886,1900.315
 84.130,49982.660,471.039,-9.886,1898.465
 84.140,49987.370,470.940,-9.886,1896.617
 84.150,49992.079,470.841,-9.886,1894.770
 84.160,49996.786,470.742,-9.886,1892.926
 84.170,50001.493,470.644,-9.886,1891.084
 84.180,50006.199,470.545,-9.886,1889.243
 84.190,50010.904,470.446,-9.885,1887.404
 84.200,50015.608,470.347,-9.885,1885.568
 84.210,50020.311,470.248,-9.885,1883.732
 84.220,50025.013,470.149,-9.885,1881.899
 84.230,50029.714,470.051,-9.885,1880.068
 84.240,50034.414,469.952,-9.885,1878.238
 84.250,50039.113,469.853,-9.885,1876.411
 84.260,50043.811,469.754,-9.885,1874.585
 84.270,50048.508,469.655,-9.885,1872.761
 84.280,50053.204,469.556,-9.885,1870.939
 84.290,50057.899,469.457,-9.885,1869.118
 84.300,50062.594,469.359,-9.885,1867.300
 84.310,50067.287,469.260,-9.885,1865.483
 84.320,50071.979,469.161,-9.885,1863.668
 84.330,50076.670,469.062,-9.884,1861.855
 84.340,50081.360,468.963,-9.884,1860.044
 84.350,50086.049,468.864,-9.884,1858.235
 84.360,50090.737,468.766,-9.884,1856.427
 84.370,50095.424,468.667,-9.884,1854.621
 84.380,50100.111,468.568,-9.884,1852.817
 84.390,50104.796,468.469,-9.884,1851.015
 84.400,50109.480,468.370,-9.884,1849.215
 84.410,50114.163,468.271,-9.884,1847.416
 84.420,50118.845,468.172,-9.884,1845.620
 84.430,50123.527,468.074,-9.884,1843.825
 84.440,50128.207,467.975,-9.884,1842.031
 84.450,50132.886,467.876,-9.884,1840.240
 84.460,50137.564,467.777,-9.884,1838.451
 84.470,50142.242,467.678,-9.883,1836.663
 84.480,50146.918,467.579,-9.883,1834.877
 84.490,50151.593,467.481,-9.883,1833.093
 84.500,50156.268,467.382,-9.883,1831.310
 84.510,50160.941,467.283,-9.883,1829.530
 84.520,50165.613,467.184,-9.883,1827.751
 84.530,50170.285,467.085,-9.883,1825.974
 84.540,50174.955,466.986,-9.883,1824.199
 84.550,50179.624,466.888,-9.883,1822.425
 84.560,50184.293,466.789,-9.883,1820.654
 84.570,50188.960,466.690,-9.883,1818.884
 84.580,50193.626,466.591,-9.883,1817.116
 84.590,50198.292,466.492,-9.883,1815.349
 84.600,50202.956,466.393,-9.883,1813.585
 84.610,50207.620,466.295,-9.882,1811.822
 84.620,50212.282,466.196,-9.882,1810.061
 84.630,50216.944,466.097,-9.882,1808.302
 84.640,50221.604,465.998,-9.882,1806.544
 84.650,50226.264,465.899,-9.882,1804.789
 84.660,50230.922,465.801,-9.882,1803.035
 84.670,50235.580,465.702,-9.882,1801.282
 84.680,50240.236,465.603,-9.882,1799.532
 84.690,50244.892,465.504,-9.882,1797.783
 84.700,50249.546,465.405,-9.882,1796.036
 84.710,50254.200,465.306,-9.882,1794.291
 84.720,50258.852,465.208,-9.882,1792.547
 84.730,50263.504,465.109,-9.882,1790.806
 84.740,50268.155,465.010,-9.882,1789.066
 84.750,50272.804,464.911,-9.881,1787.328
 84.760,50277.453,464.812,-9.881,1785.591
 84.770,50282.100,464.714,-9.881,1783.856
 84.780,50286.747,464.615,-9.881,1782.123
 84.790,50291.393,464.516,-9.881,1780.392
 84.800,50296.037,464.417,-9.881,1778.662
 84.810,50300.681,464.318,-9.881,1776.935
 84.820,50305.324,464.219,-9.881,1775.209
 84.830,50309.965,464.121,-9.881,1773.484
 84.840,50314.606,464.022,-9.881,1771.762
 84.850,50319.246,463.923,-9.881,1770.041
 84.860,50323.885,463.824,-9.881,1768.321
 84.870,50328.522,463.725,-9.881,1766.604
 84.880,50333.159,463.627,-9.881,1764.888
 84.890,50337.795,463.528,-9.881,1763.174
 84.900,50342.430,463.429,-9.880,1761.462
 84.910,50347.063,463.330,-9.880,1759.751
 84.920,50351.696,463.231,-9.880,1758.042
 84.930,50356.328,463.133,-9.880,1756.335
 84.940,50360.959,463.034,-9.880,1754.630
 84.950,50365.589,462.935,-9.880,1752.926
 84.960,50370.218,462.836,-9.880,1751.224
 84.970,50374.846,462.737,-9.880,1749.523
 84.980,50379.472,462.639,-9.880,1747.825
 84.990,50384.098,462.540,-9.880,1746.128
 85.000,50388.723,462.441,-9.880,1744.433
 85.010,50393.347,462.342,-9.880,1742.739
 85.020,50397.970,462.243,-9.880,1741.047
 85.030,50402.592,462.145,-9.880,1739.357
 85.040,50407.213,462.046,-9.880,1737.668
 85.050,50411.833,461.947,-9.879,1735.981
 85.060,50416.452,461.848,-9.879,1734.296
 85.070,50421.070,461.749,-9.879,1732.613
 85.080,50425.687,461.651,-9.879,1730.931
 85.090,50430.303,461.552,-9.879,1729.251
 85.100,50434.918,461.453,-9.879,1727.573
 85.110,50439.532,461.354,-9.879,1725.896
 85.120,50444.145,461.256,-9.879,1724.221
 85.130,50448.757,461.157,-9.879,1722.547
 85.140,50453.368,461.058,-9.879,1720.876
 85.150,50457.978,460.959,-9.879,1719.206
 85.160,50462.587,460.860,-9.879,1717.537
 85.170,50467.195,460.762,-9.879,1715.871
 85.180,50471.803,460.663,-9.879,1714.206
 85.190,50476.409,460.564,-9.879,1712.542
 85.200,50481.014,460.465,-9.878,1710.880
 85.210,50485.618,460.366,-9.878,1709.220
 85.220,50490.221,460.268,-9.878,1707.562
 85.230,50494.823,460.169,-9.878,1705.905
 85.240,50499.425,460.070,-9.878,1704.250
 85.250,50504.025,459.971,-9.878,1702.597
 85.260,50508.624,459.873,-9.878,1700.945
 85.270,50513.222,459.774,-9.878,1699.295
 85.280,50517.819,459.675,-9.878,1697.646
 85.290,50522.416,459.576,-9.878,1695.999
 85.300,50527.011,459.477,-9.878,1694.354
 85.310,50531.605,459.379,-9.878,1692.710
 85.320,50536.199,459.280,-9.878,1691.068
 85.330,50540.791,459.181,-9.878,1689.428
 85.340,50545.382,459.082,-9.878,1687.790
 85.350,50549.972,458.984,-9.877,1686.152
 85.360,50554.562,458.885,-9.877,1684.517
 85.370,50559.150,458.786,-9.877,1682.883
 85.380,50563.738,458.687,-9.877,1681.251
 85.390,50568.324,458.588,-9.877,1679.621
 85.400,50572.909,458.490,-9.877,1677.992
 85.410,50577.494,458.391,-9.877,1676.364
 85.420,50582.077,458.292,-9.877,1674.739
 85.430,50586.660,458.193,-9.877,1673.115
 85.440,50591.241,458.095,-9.877,1671.492
 85.450,50595.821,457.996,-9.877,1669.872
 85.460,50600.401,457.897,-9.877,1668.252
 85.470,50604.979,457.798,-9.877,1666.635
 85.480,50609.557,457.700,-9.877,1665.019
 85.490,50614.133,457.601,-9.877,1663.405
 85.500,50618.709,457.502,-9.876,1661.792
 85.510,50623.283,457.403,-9.876,1660.181
 85.520,50627.857,457.304,-9.876,1658.571
 85.530,50632.429,457.206,-9.876,1656.963
 85.540,50637.001,457.107,-9.876,1655.357
 85.550,50641.572,457.008,-9.876,1653.752
 85.560,50646.141,456.909,-9.876,1652.149
 85.570,50650.710,456.811,-9.876,1650.548
 85.580,50655.277,456.712,-9.876,1648.948
 85.590,50659.844,456.613,-9.876,1647.349
 85.600,50664.410,456.514,-9.876,1645.753
 85.610,50668.974,456.416,-9.876,1644.157
 85.620,50673.538,456.317,-9.876,1642.564
 85.630,50678.101,456.218,-9.876,1640.972
 85.640,50682.662,456.119,-9.876,1639.382
 85.650,50687.223,456.021,-9.876,1637.793
 85.660,50691.783,455.922,-9.875,1636.205
 85.670,50696.342,455.823,-9.875,1634.620
 85.680,50700.899,455.724,-9.875,1633.036
 85.690,50705.456,455.626,-9.875,1631.453
 85.700,50710.012,455.527,-9.875,1629.872
 85.710,50714.567,455.428,-9.875,1628.293
 85.720,50719.120,455.329,-9.875,1626.715
 85.730,50723.673,455.231,-9.875,1625.139
 85.740,50728.225,455.132,-9.875,1623.564
 85.750,50732.776,455.033,-9.875,1621.991
 85.760,50737.326,454.934,-9.875,1620.420
 85.770,50741.874,454.836,-9.875,1618.850
 85.780,50746.422,454.737,-9.875,1617.281
 85.790,50750.969,454.638,-9.875,1615.715
 85.800,50755.515,454.539,-9.875,1614.149
 85.810,50760.060,454.441,-9.875,1612.586
 85.820,50764.604,454.342,-9.874,1611.023
 85.830,50769.147,454.243,-9.874,1609.463
 85.840,50773.689,454.144,-9.874,1607.904
 85.850,50778.230,454.046,-9.874,1606.346
 85.860,50782.770,453.947,-9.874,1604.790
 85.870,50787.309,453.848,-9.874,1603.236
 85.880,50791.847,453.749,-9.874,1601.683
 85.890,50796.384,453.651,-9.874,1600.132
 85.900,50800.920,453.552,-9.874,1598.582
 85.910,50805.455,453.453,-9.874,1597.034
 85.920,50809.989,453.354,-9.874,1595.487
 85.930,50814.522,453.256,-9.874,1593.942
 85.940,50819.054,453.157,-9.874,1592.398
 85.950,50823.585,453.058,-9.874,1590.856
 85.960,50828.115,452.959,-9.874,1589.315
 85.970,50832.644,452.861,-9.874,1587.776
 85.980,50837.172,452.762,-9.873,1586.239
 85.990,50841.699,452.663,-9.873,1584.703
 86.000,50846.225,452.565,-9.873,1583.168
 86.010,50850.751,452.466,-9.873,1581.635
 86.020,50855.275,452.367,-9.873,1580.104
 86.030,50859.798,452.268,-9.873,1578.574
 86.040,50864.320,452.170,-9.873,1577.046
 86.050,50868.841,452.071,-9.873,1575.519
 86.060,50873.362,451.972,-9.873,1573.993
 86.070,50877.881,451.873,-9.873,1572.470
 86.080,50882.399,451.775,-9.873,1570.947
 86.090,50886.916,451.676,-9.873,1569.427
 86.100,50891.433,451.577,-9.873,1567.907
 86.110,50895.948,451.478,-9.873,1566.389
 86.120,50900.462,451.380,-9.873,1564.873
 86.130,50904.975,451.281,-9.873,1563.358
 86.140,50909.488,451.182,-9.872,1561.845
 86.150,50913.999,451.084,-9.872,1560.333
 86.160,50918.509,450.985,-9.872,1558.823
 86.170,50923.019,450.886,-9.872,1557.314
 86.180,50927.527,450.787,-9.872,1555.807
 86.190,50932.034,450.689,-9.872,1554.301
 86.200,50936.541,450.590,-9.872,1552.797
 86.210,50941.046,450.491,-9.872,1551.294
 86.220,50945.551,450.393,-9.872,1549.793
 86.230,50950.054,450.294,-9.872,1548.293
 86.240,50954.557,450.195,-9.872,1546.794
 86.250,50959.058,450.096,-9.872,1545.298
 86.260,50963.559,449.998,-9.872,1543.802
 86.270,50968.058,449.899,-9.872,1542.308
 86.280,50972.556,449.800,-9.872,1540.816
 86.290,50977.054,449.702,-9.872,1539.325
 86.300,50981.551,449.603,-9.872,1537.835
 86.310,50986.046,449.504,-9.871,1536.347
 86.320,50990.541,449.405,-9.871,1534.861
 86.330,50995.034,449.307,-9.871,1533.376
 86.340,50999.527,449.208,-9.871,1531.892
 86.350,51004.018,449.109,-9.871,1530.410
 86.360,51008.509,449.011,-9.871,1528.930
 86.370,51012.999,448.912,-9.871,1527.450
 86.380,51017.487,448.813,-9.871,1525.973
 86.390,51021.975,448.714,-9.871,1524.497
 86.400,51026.461,448.616,-9.871,1523.022
 86.410,51030.947,448.517,-9.871,1521.548
 86.420,51035.432,448.418,-9.871,1520.077
 86.430,51039.915,448.320,-9.871,1518.606
 86.440,51044.398,448.221,-9.871,1517.137
 86.450,51048.880,448.122,-9.871,1515.670
 86.460,51053.361,448.023,-9.871,1514.204
 86.470,51057.840,447.925,-9.871,1512.739
 86.480,51062.319,447.826,-9.870,1511.276
 86.490,51066.797,447.727,-9.870,1509.814
 86.500,51071.274,447.629,-9.870,1508.354
 86.510,51075.749,447.530,-9.870,1506.895
 86.520,51080.224,447.431,-9.870,1505.438
 86.530,51084.698,447.333,-9.870,1503.982
 86.540,51089.171,447.234,-9.870,1502.527
 86.550,51093.643,447.135,-9.870,1501.074
 86.560,51098.114,447.036,-9.870,1499.623
 86.570,51102.583,446.938,-9.870,1498.173
 86.580,51107.052,446.839,-9.870,1496.724
 86.590,51111.520,446.740,-9.870,1495.277
 86.600,51115.987,446.642,-9.870,1493.831
 86.610,51120.453,446.543,-9.870,1492.386
 86.620,51124.918,446.444,-9.870,1490.943
 86.630,51129.382,446.346,-9.870,1489.502
 86.640,51133.845,446.247,-9.870,1488.062
 86.650,51138.307,446.148,-9.869,1486.623
 86.660,51142.768,446.049,-9.869,1485.185
 86.670,51147.228,445.951,-9.869,1483.750
 86.680,51151.687,445.852,-9.869,1482.315
 86.690,51156.145,445.753,-9.869,1480.882
 86.700,51160.602,445.655,-9.869,1479.450
 86.710,51165.058,445.556,-9.869,1478.020
 86.720,51169.513,445.457,-9.869,1476.591
 86.730,51173.967,445.359,-9.869,1475.164
 86.740,51178.420,445.260,-9.869,1473.738
 86.750,51182.872,445.161,-9.869,1472.313
 86.760,51187.324,445.063,-9.869,1470.890
 86.770,51191.774,444.964,-9.869,1469.468
 86.780,51196.223,444.865,-9.869,1468.048
 86.790,51200.671,444.766,-9.869,1466.629
 86.800,51205.118,444.668,-9.869,1465.212
 86.810,51209.564,444.569,-9.869,1463.795
 86.820,51214.009,444.470,-9.868,1462.381
 86.830,51218.454,444.372,-9.868,1460.967
 86.840,51222.897,444.273,-9.868,1459.555
 86.850,51227.339,444.174,-9.868,1458.145
 86.860,51231.780,444.076,-9.868,1456.736
 86.870,51236.221,443.977,-9.868,1455.328
 86.880,51240.660,443.878,-9.868,1453.921
 86.890,51245.098,443.780,-9.868,1452.516
 86.900,51249.536,443.681,-9.868,1451.113
 86.910,51253.972,443.582,-9.868,1449.710
 86.920,51258.407,443.484,-9.868,1448.310
 86.930,51262.842,443.385,-9.868,1446.910
 86.940,51267.275,443.286,-9.868,1445.512
 86.950,51271.707,443.188,-9.868,1444.115
 86.960,51276.139,443.089,-9.868,1442.720
 86.970,51280.569,442.990,-9.868,1441.326
 86.980,51284.998,442.892,-9.868,1439.933
 86.990,51289.427,442.793,-9.868,1438.542
 87.000,51293.854,442.694,-9.867,1437.152
 87.010,51298.281,442.595,-9.867,1435.764
 87.020,51302.706,442.497,-9.867,1434.377
 87.030,51307.131,442.398,-9.867,1432.991
 87.040,51311.554,442.299,-9.867,1431.607
 87.050,51315.977,442.201,-9.867,1430.224
 87.060,51320.398,442.102,-9.867,1428.842
 87.070,51324.819,442.003,-9.867,1427.462
 87.080,51329.238,441.905,-9.867,1426.083
 87.090,51333.657,441.806,-9.867,1424.705
 87.100,51338.074,441.707,-9.867,1423.329
 87.110,51342.491,441.609,-9.867,1421.954
 87.120,51346.907,441.510,-9.867,1420.581
 87.130,51351.321,441.411,-9.867,1419.208
 87.140,51355.735,441.313,-9.867,1417.838
 87.150,51360.147,441.214,-9.867,1416.468
 87.160,51364.559,441.115,-9.867,1415.100
 87.170,51368.970,441.017,-9.867,1413.733
 87.180,51373.379,440.918,-9.866,1412.368
 87.190,51377.788,440.819,-9.866,1411.004
 87.200,51382.196,440.721,-9.866,1409.641
 87.210,51386.603,440.622,-9.866,1408.280
 87.220,51391.008,440.523,-9.866,1406.920
 87.230,51395.413,440.425,-9.866,1405.561
 87.240,51399.817,440.326,-9.866,1404.204
 87.250,51404.220,440.227,-9.866,1402.848
 87.260,51408.621,440.129,-9.866,1401.493
 87.270,51413.022,440.030,-9.866,1400.140
 87.280,51417.422,439.931,-9.866,1398.788
 87.290,51421.821,439.833,-9.866,1397.437
 87.300,51426.219,439.734,-9.866,1396.088
 87.310,51430.615,439.636,-9.866,1394.740
 87.320,51435.011,439.537,-9.866,1393.393
 87.330,51439.406,439.438,-9.866,1392.047
 87.340,51443.800,439.340,-9.866,1390.703
 87.350,51448.193,439.241,-9.866,1389.361
 87.360,51452.585,439.142,-9.866,1388.019
 87.370,51456.976,439.044,-9.865,1386.679
 87.380,51461.366,438.945,-9.865,1385.340
 87.390,51465.755,438.846,-9.865,1384.003
 87.400,51470.143,438.748,-9.865,1382.667
 87.410,51474.530,438.649,-9.865,1381.332
 87.420,51478.916,438.550,-9.865,1379.998
 87.430,51483.301,438.452,-9.865,1378.666
 87.440,51487.685,438.353,-9.865,1377.335
 87.450,51492.068,438.254,-9.865,1376.006
 87.460,51496.450,438.156,-9.865,1374.677
 87.470,51500.831,438.057,-9.865,1373.350
 87.480,51505.211,437.958,-9.865,1372.025
 87.490,51509.590,437.860,-9.865,1370.700
 87.500,51513.968,437.761,-9.865,1369.377
 87.510,51518.345,437.662,-9.865,1368.056
 87.520,51522.721,437.564,-9.865,1366.735
 87.530,51527.096,437.465,-9.865,1365.416
 87.540,51531.471,437.367,-9.865,1364.098
 87.550,51535.844,437.268,-9.865,1362.782
 87.560,51540.216,437.169,-9.864,1361.466
 87.570,51544.587,437.071,-9.864,1360.152
 87.580,51548.957,436.972,-9.864,1358.840
 87.590,51553.327,436.873,-9.864,1357.528
 87.600,51557.695,436.775,-9.864,1356.218
 87.610,51562.062,436.676,-9.864,1354.909
 87.620,51566.428,436.577,-9.864,1353.602
 87.630,51570.794,436.479,-9.864,1352.295
 87.640,51575.158,436.380,-9.864,1350.990
 87.650,51579.521,436.281,-9.864,1349.687
 87.660,51583.884,436.183,-9.864,1348.384
 87.670,51588.245,436.084,-9.864,1347.083
 87.680,51592.605,435.986,-9.864,1345.783
 87.690,51596.965,435.887,-9.864,1344.485
 87.700,51601.323,435.788,-9.864,1343.187
 87.710,51605.680,435.690,-9.864,1341.891
 87.720,51610.037,435.591,-9.864,1340.596
 87.730,51614.392,435.492,-9.864,1339.303
 87.740,51618.747,435.394,-9.864,1338.011
 87.750,51623.100,435.295,-9.863,1336.720
 87.760,51627.453,435.196,-9.863,1335.430
 87.770,51631.804,435.098,-9.863,1334.142
 87.780,51636.154,434.999,-9.863,1332.854
 87.790,51640.504,434.901,-9.863,1331.569
 87.800,51644.853,434.802,-9.863,1330.284
 87.810,51649.200,434.703,-9.863,1329.001
 87.820,51653.547,434.605,-9.863,1327.718
 87.830,51657.892,434.506,-9.863,1326.438
 87.840,51662.237,434.407,-9.863,1325.158
 87.850,51666.580,434.309,-9.863,1323.880
 87.860,51670.923,434.210,-9.863,1322.602
 87.870,51675.264,434.112,-9.863,1321.327
 87.880,51679.605,434.013,-9.863,1320.052
 87.890,51683.945,433.914,-9.863,1318.779
 87.900,51688.283,433.816,-9.863,1317.507
 87.910,51692.621,433.717,-9.863,1316.236
 87.920,51696.958,433.618,-9.863,1314.966
 87.930,51701.293,433.520,-9.863,1313.698
 87.940,51705.628,433.421,-9.862,1312.431
 87.950,51709.962,433.322,-9.862,1311.165
 87.960,51714.295,433.224,-9.862,1309.900
 87.970,51718.626,433.125,-9.862,1308.637
 87.980,51722.957,433.027,-9.862,1307.374
 87.990,51727.287,432.928,-9.862,1306.114
 88.000,51731.616,432.829,-9.862,1304.854
 88.010,51735.943,432.731,-9.862,1303.595
 88.020,51740.270,432.632,-9.862,1302.338
 88.030,51744.596,432.534,-9.862,1301.082
 88.040,51748.921,432.435,-9.862,1299.827
 88.050,51753.245,432.336,-9.862,1298.574
 88.060,51757.568,432.238,-9.862,1297.322
 88.070,51761.890,432.139,-9.862,1296.070
 88.080,51766.210,432.040,-9.862,1294.821
 88.090,51770.530,431.942,-9.862,1293.572
 88.100,51774.849,431.843,-9.862,1292.325
 88.110,51779.167,431.745,-9.862,1291.078
 88.120,51783.484,431.646,-9.862,1289.833
 88.130,51787.800,431.547,-9.862,1288.590
 88.140,51792.115,431.449,-9.861,1287.347
 88.150,51796.429,431.350,-9.861,1286.106
 88.160,51800.742,431.251,-9.861,1284.866
 88.170,51805.054,431.153,-9.861,1283.627
 88.180,51809.365,431.054,-9.861,1282.389
 88.190,51813.675,430.956,-9.861,1281.153
 88.200,51817.984,430.857,-9.861,1279.917
 88.210,51822.292,430.758,-9.861,1278.683
 88.220,51826.599,430.660,-9.861,1277.450
 88.230,51830.906,430.561,-9.861,1276.219
 88.240,51835.211,430.463,-9.861,1274.988
 88.250,51839.515,430.364,-9.861,1273.759
 88.260,51843.818,430.265,-9.861,1272.531
 88.270,51848.120,430.167,-9.861,1271.304
 88.280,51852.421,430.068,-9.861,1270.079
 88.290,51856.721,429.970,-9.861,1268.854
